iata	size	name	country_code	city	lat	lon	pop	heuristic
MJV	medium_airport	San Javier Airport	ES	San Javier	37.7750015259	-0.8123890162	31432	0
MJZ	medium_airport	Mirny Airport	RU	Mirny	62.5346984863	114.0390014648	40308	0
MKC	medium_airport	Charles B. Wheeler Downtown Airport	US	Kansas City	39.1231994629	-94.5927963257	459787	0
MKE	large_airport	General Mitchell International Airport	US	Milwaukee	42.9472007751	-87.8965988159	594833	0
MKK	medium_airport	Molokai Airport	US	Kaunakakai	21.1529006958	-157.095993042	3425	0
MKL	medium_airport	Mc Kellar Sipes Regional Airport	US	Jackson	35.59989929	-88.91560364	65211	0
MKU	medium_airport	Makokou Airport	GA	Makokou	0.5792109966	12.8908996582	13571	0
MKW	medium_airport	Rendani Airport	ID	Manokwari-Papua Island	-0.8918330073	134.0489959717	53190	3
MKY	medium_airport	Mackay Airport	AU	Mackay	-21.1716995239	149.179992676	74219	0
MLA	large_airport	Malta International Airport	MT	Luqa	35.857498	14.4775	5053	0
MLB	medium_airport	Melbourne International Airport	US	Melbourne	28.1028003693	-80.6453018188	76068	0
MLE	large_airport	Malé International Airport	MV	Malé	4.1918301582	73.5290985107	103693	0
MLI	large_airport	Quad City International Airport	US	Moline	41.4485015869	-90.5074996948	43483	0
MLM	medium_airport	General Francisco J. Mujica International Airport	MX	Morelia	19.849899292	-101.025001526	592797	0
MLN	medium_airport	Melilla Airport	ES	Melilla	35.279800415	-2.9562599659	73460	0
MLS	medium_airport	Frank Wiley Field	US	Miles City	46.4280014038	-105.8860015869	8410	0
MLU	large_airport	Monroe Regional Airport	US	Monroe	32.5108985901	-92.0376968384	48815	0
MLW	medium_airport	Spriggs Payne Airport	LR	Monrovia	6.2890601158	-10.7587003708	939524	0
MLX	medium_airport	Malatya Erhaç Airport	TR	Malatya	38.4352989197	38.0909996033	441805	0
MME	medium_airport	Durham Tees Valley Airport	GB	Durham	54.5092010498	-1.4294099808	45696	0
MMK	medium_airport	Murmansk Airport	RU	Murmansk	68.7817001343	32.7508010864	319263	0
MMU	medium_airport	Morristown Municipal Airport	US	Morristown	40.7994003296	-74.4149017334	18411	0
MMX	large_airport	Malmö Sturup Airport	SE	Malmö	55.536305364	13.3761978149	261548	0
MNL	large_airport	Ninoy Aquino International Airport	PH	Manila	14.508600235	121.019996643	10444527	0
MNR	medium_airport	Mongu Airport	ZM	Mongu	-15.2545003891	23.1623001099	52534	0
MNX	medium_airport	Manicoré Airport	BR	Manicoré	-5.8113799095	-61.278301239	14055	0
MOA	medium_airport	Orestes Acosta Airport	CU	Moa	20.6539001465	-74.922203064	92852	0
MOB	large_airport	Mobile Regional Airport	US	Mobile	30.6912002563	-88.2427978516	195111	0
MOC	medium_airport	Mário Ribeiro Airport	BR	Montes Claros	-16.7068996429	-43.818901062	332379	0
MOD	medium_airport	Modesto City Co-Harry Sham Field	US	Modesto	37.62580109	-120.9540024	201165	0
MOL	medium_airport	Molde Airport	NO	Årø	62.7447013855	7.2624998093	2052	0
MOT	medium_airport	Minot International Airport	US	Minot	48.2593994141	-101.2799987793	40888	0
MOV	medium_airport	Moranbah Airport	AU	Moranbah	-22.057800293	148.07699585	10000	0
MPD	medium_airport	Mirpur Khas Air Base	PK	Mirpur Khas	25.6825008392	69.0727996826	215657	0
MPH	medium_airport	Godofredo P. Ramos Airport	PH	Malay	11.9245004654	121.95400238	61524	2
MPL	medium_airport	Montpellier-Méditerranée Airport	FR	Montpellier/Méditerranée	43.5761985779	3.9630100727	248252	3
MPM	medium_airport	Maputo Airport	MZ	Maputo	-25.9207992554	32.5726013184	1191613	0
MPV	medium_airport	Edward F Knapp State Airport	US	Barre/Montpelier	44.20349884	-72.56230164	7855	3
MPW	medium_airport	Mariupol International Airport	UA	Mariupol	47.0760993958	37.4496002197	481626	0
MQC	medium_airport	Miquelon Airport	PM	Miquelon	47.095500946	-56.3802986145	1141	0
MQF	medium_airport	Magnitogorsk International Airport	RU	Magnitogorsk	53.3931007385	58.7556991577	413351	0
MQL	medium_airport	Mildura Airport	AU	Mildura	-34.2291984558	142.085998535	30016	0
MQM	medium_airport	Mardin Airport	TR	Mardin	37.2233009338	40.6316986084	71373	0
MQN	medium_airport	Mo i Rana Airport Røssvoll	NO	Mo i Rana	66.363899231	14.3014001846	17853	0
MQP	medium_airport	Kruger Mpumalanga International Airport	ZA	Mpumalanga	-25.3831996918	31.1056003571	140121	0
MQT	medium_airport	Sawyer International Airport	US	Marquette	46.3535995483	-87.395401001	21355	0
MQU	medium_airport	Jose Celestino Mutis Airport	CO	Mariquita	5.21256	-74.8836	23104	0
MRD	medium_airport	Alberto Carnevalli Airport	VE	Mérida	8.58207798	-71.1610412598	300000	0
MRO	medium_airport	Hood Airport	NZ	Masterton	-40.9733009338	175.6340026855	20698	0
MRQ	medium_airport	Marinduque Airport	PH	Gasan	13.361000061	121.8259963989	2228	0
MRR	medium_airport	Jose Maria Velasco Ibarra Airport	EC	Macará	-4.3782300949	-79.9410018921	13035	0
MRS	large_airport	Marseille Provence Airport	FR	Marseille	43.439271922	5.2214241028	794811	0
MRU	medium_airport	Sir Seewoosagur Ramgoolam International Airport	MU	Port Louis	-20.4302005768	57.6836013794	155226	0
MRV	medium_airport	Mineralnyye Vody Airport	RU	Mineralnyye Vody	44.2251014709	43.0819015503	76280	0
MRY	medium_airport	Monterey Peninsula Airport	US	Monterey	36.5870018005	-121.8430023193	27810	0
MRZ	medium_airport	Moree Airport	AU	Moree	-29.4988994598	149.845001221	8203	0
MSE	medium_airport	Kent International Airport	GB	Manston	51.3422012329	1.3461099863	5261	0
MSJ	medium_airport	Misawa Air Base	JP	Misawa	40.7032012939	141.367996216	42805	0
MSL	medium_airport	Northwest Alabama Regional Airport	US	Muscle Shoals	34.74530029	-87.61019897	13146	0
MSN	large_airport	Dane County Regional Truax Field	US	Madison	43.1399002075	-89.3375015259	233209	0
MSO	medium_airport	Missoula International Airport	US	Missoula	46.91630173	-114.0910034	66788	0
MSP	large_airport	Minneapolis-St Paul International/Wold-Chamberlain Airport	US	Minneapolis	44.8819999695	-93.2218017578	382578	0
MSQ	large_airport	Minsk International Airport	BY	Minsk	53.8824996948	28.0307006836	1742124	0
MSR	medium_airport	Muş Airport	TR	Muş	38.7477989197	41.6612014771	82536	0
MSS	medium_airport	Massena International Richards Field	US	Massena	44.935798645	-74.8455963135	10936	0
MST	large_airport	Maastricht Aachen Airport	NL	Maastricht	50.9117012024	5.7701401711	122378	0
MSU	medium_airport	Moshoeshoe I International Airport	LS	Maseru	-29.4622993469	27.5524997711	118355	0
MSW	medium_airport	Massawa International Airport	ER	Massawa	15.6700000763	39.370098114	23100	0
MSY	large_airport	Louis Armstrong New Orleans International Airport	US	New Orleans	29.9934005737	-90.2580032349	343829	0
MSZ	medium_airport	Namibe Airport	AO	Namibe	-15.2611999512	12.1468000412	80149	0
MTJ	medium_airport	Montrose Regional Airport	US	Montrose	38.5097999573	-107.893997192	19132	0
MTR	medium_airport	Los Garzones Airport	CO	Montería	8.82374	-75.8258	272420	0
MTS	medium_airport	Matsapha Airport	SZ	Manzini	-26.5289993286	31.3075008392	110537	0
MTT	medium_airport	Minatitlán/Coatzacoalcos National Airport	MX	Minatitlán	18.1033992767	-94.5807037354	4691	0
MTY	large_airport	General Mariano Escobedo International Airport	MX	Monterrey	25.7784996033	-100.107002258	1122874	0
MUB	medium_airport	Maun Airport	BW	Maun	-19.9726009369	23.4311008453	49945	0
MUC	large_airport	Munich International Airport	DE	Munich	48.3538017273	11.7861003876	1260391	0
MUH	medium_airport	Mersa Matruh Airport	EG	Mersa Matruh	31.3253993988	27.2217006683	62042	0
MUX	medium_airport	Multan International Airport	PK	Multan	30.2031993866	71.4190979004	1437230	0
MVB	medium_airport	M'Vengue El Hadj Omar Bongo Ondimba International Airport	GA	Franceville	-1.656159997	13.4379997253	42967	0
MVD	large_airport	Carrasco International /General C L Berisso Airport	UY	Montevideo	-34.8384017944	-56.0307998657	1270737	0
MVF	medium_airport	Dix-Sept Rosado Airport	BR	Mossoró	-5.2019200325	-37.3642997742	202005	0
MVP	medium_airport	Fabio Alberto Leon Bentley Airport	CO	Mitú	1.25366	-70.2339	5917	0
MVQ	medium_airport	Mogilev Airport	BY	Mogilev	53.9548988342	30.0951004028	369200	0
MVR	medium_airport	Salak Airport	CM	Maroua	10.4513998032	14.257399559	319941	0
MVZ	medium_airport	Masvingo International Airport	ZW	Masvingo	-20.0552997589	30.8591003418	76290	0
MWD	medium_airport	Mianwali Air Base	PK	Mianwali	32.5630989075	71.5707015991	89570	0
MWX	large_airport	Muan International Airport	KR	Gwangju	34.991406	126.382814	1416938	0
MWZ	medium_airport	Mwanza Airport	TZ	Mwanza	-2.4444899559	32.9327011108	436801	0
MXJ	medium_airport	Minna Airport	NG	Minna	9.6521701813	6.4622597694	291905	0
MXL	medium_airport	General Rodolfo Sánchez Taboada International Airport	MX	Mexicali	32.6305999756	-115.241996765	597099	0
MXN	medium_airport	Morlaix-Ploujean Airport	FR	Morlaix/Ploujean	48.6031990051	-3.8157799244	17516	3
MXP	large_airport	Malpensa International Airport	IT	Milan	45.6305999756	8.7281103134	1236837	2
MXV	medium_airport	Mörön Airport	MN	Mörön	49.6632995605	100.0989990234	27690	0
MYA	medium_airport	Moruya Airport	AU	Moruya	-35.8978004456	150.143997192	2432	0
MYC	medium_airport	Escuela Mariscal Sucre Airport	VE	Maracay	10.2499780655	-67.6494216919	1754256	0
MYD	medium_airport	Malindi Airport	KE	Malindi	-3.2293100357	40.1016998291	118265	0
MYJ	medium_airport	Matsuyama Airport	JP	Matsuyama	33.8272018433	132.6999969482	443322	0
MYP	medium_airport	Mary Airport	TM	Mary	37.6194000244	61.8967018127	114680	0
MYR	large_airport	Myrtle Beach International Airport	US	Myrtle Beach	33.6796989441	-78.9282989502	27109	0
MYT	medium_airport	Myitkyina Airport	MM	Myitkyina	25.383600235	97.3518981934	90894	0
MYW	medium_airport	Mtwara Airport	TZ	Mtwara	-10.339099884	40.1818008423	96602	0
MYY	medium_airport	Miri Airport	MY	Miri	4.3220100403	113.9869995117	228212	0
MZL	medium_airport	La Nubia Airport	CO	Manizales	5.0296	-75.4647	357814	0
MZM	medium_airport	Metz-Frescaty (BA 128) Air Base	FR	Metz/Frescaty	49.0717010498	6.1316699982	123914	3
MZO	medium_airport	Sierra Maestra Airport	CU	Manzanillo	20.2880992889	-77.0892028809	128188	0
MZT	medium_airport	General Rafael Buelna International Airport	MX	Mazatlán	23.1613998413	-106.26599884	354717	2
NAJ	medium_airport	Nakhchivan Airport	AZ	Nakhchivan	39.1888008118	45.4584007263	64754	0
NAN	medium_airport	Nadi International Airport	FJ	Nadi	-17.755399704	177.4429931641	42284	0
NAS	large_airport	Lynden Pindling International Airport	BS	Nassau	25.0389995575	-77.4662017822	227940	0
NAT	medium_airport	Augusto Severo Airport	BR	Natal	-5.9114198685	-35.2476997375	763043	0
NAV	large_airport	Nevşehir Kapadokya International Airport	TR	Nevşehir	38.771900177	34.5345001221	75527	0
NBC	medium_airport	Begishevo Airport	RU	Nizhnekamsk	55.5647010803	52.0924987793	234297	0
NBO	large_airport	Jomo Kenyatta International Airport	KE	Nairobi	-1.319239974	36.9277992249	2750547	0
NBS	medium_airport	Changbaishan Airport	CN	Baishan	42.0669444444	127.602222222	183880	0
NBX	medium_airport	Nabire Airport	ID	Nabire-Papua Island	-3.3681800365	135.4960021973	43898	3
NCA	medium_airport	North Caicos Airport	TC		21.9174995422	-71.9395980835	3720	0
NCE	large_airport	Nice-Côte d'Azur Airport	FR	Nice	43.6584014893	7.2158699036	338620	0
NCL	large_airport	Newcastle Airport	GB	Newcastle	55.0374984741	-1.6916699409	7444	0
NCS	medium_airport	Newcastle Airport	ZA	Newcastle	-27.7705993652	29.9769001007	404838	0
NCY	medium_airport	Annecy-Haute-Savoie-Mont Blanc Airport	FR	Annecy/Meythet	45.9291992188	6.098760128	8538	3
NDB	medium_airport	Nouadhibou International Airport	MR	Nouadhibou	20.9330997467	-17.0300006866	72337	0
NDC	medium_airport	Nanded Airport	IN	Nanded	19.1833000183	77.3167037964	550564	0
NDD	medium_airport	Sumbe Airport	AO	Sumbe	-11.1679000854	13.8474998474	33277	0
NDG	medium_airport	Qiqihar Sanjiazi Airport	CN	Qiqihar	47.2396011353	123.9179992676	882364	0
NDJ	medium_airport	N'Djamena International Airport	TD	N'Djamena	12.1337003708	15.0340003967	721081	0
NDR	medium_airport	Nador International Airport	MA	Nador	34.9888000488	-3.0282099247	129260	0
NEC	medium_airport	Necochea Airport	AR	Necochea	-38.4831	-58.8172	80478	0
NEL	medium_airport	Lakehurst NAES /Maxfield Field	US	Lakehurst	40.03329849	-74.353302	2654	0
NEV	medium_airport	Vance W. Amory International Airport	KN	Charlestown	17.2056999207	-62.5899009705	1538	0
NGB	large_airport	Ningbo Lishe International Airport	CN	Ningbo	29.8267002106	121.4619979858	719867	0
NGS	medium_airport	Nagasaki Airport	JP	Nagasaki	32.9169006348	129.914001465	410204	0
NHA	medium_airport	Nha Trang Air Base	VN	Nha Trang	12.2274999619	109.192001343	283441	0
NHD	medium_airport	Al Minhad Air Base	AE	Dubai	25.0268001556	55.3661994934	1137347	0
NIM	medium_airport	Diori Hamani International Airport	NE	Niamey	13.4814996719	2.1836099625	774235	0
NIT	medium_airport	Niort-Souché Airport	FR	Niort/Souché	46.3112983704	-0.4015029967	54660	3
NJC	medium_airport	Nizhnevartovsk Airport	RU	Nizhnevartovsk	60.9492988586	76.4835968018	244937	0
NKC	medium_airport	Nouakchott International Airport	MR	Nouakchott	18.0981998444	-15.9484996796	661400	0
NKG	large_airport	Nanjing Lukou Airport	CN	Nanjing	31.7420005798	118.8619995117	3087010	0
NKM	medium_airport	Nagoya Airport	JP	Nagoya	35.2550010681	136.9239959717	2191279	0
NLD	medium_airport	Quetzalcóatl International Airport	MX	Nuevo Laredo	27.4438991547	-99.5705032349	349550	0
NLV	medium_airport	Mykolaiv International Airport	UA	Nikolayev	47.0578994751	31.9197998047	510840	2
NNG	large_airport	Nanning Wuxu Airport	CN	Nanning	22.6082992554	108.1719970703	803788	0
NOJ	medium_airport	Noyabrsk Airport	RU	Noyabrsk	63.1833000183	75.2699966431	110000	0
NOV	medium_airport	Nova Lisboa Airport	AO	Huambo	-12.8088998795	15.7604999542	226145	0
NOZ	medium_airport	Spichenkovo Airport	RU	Novokuznetsk	53.8114013672	86.8771972656	539616	0
NPL	medium_airport	New Plymouth Airport	NZ	New Plymouth	-39.0085983276	174.1790008545	49168	0
NQN	medium_airport	Presidente Peron Airport	AR	Neuquen	-38.9490013123	-68.1557006836	242092	0
NQT	medium_airport	Nottingham Airport	GB	Nottingham	52.9199981689	-1.0791699886	246654	0
NQY	medium_airport	Newquay Cornwall Airport	GB	Newquay	50.4406013489	-4.9954099655	19998	0
NRA	medium_airport	Narrandera Airport	AU	Narrandera	-34.7022018433	146.511993408	4427	0
NRK	medium_airport	Norrköping Airport	SE	Norrköping	58.5862998962	16.2506008148	82903	0
NRN	medium_airport	Niederrhein Airport	DE	Weeze	51.6024017334	6.1421699524	10131	0
NRT	large_airport	Narita International Airport	JP	Tokyo	35.7647018433	140.3860015869	8336599	0
NSK	medium_airport	Norilsk-Alykel Airport	RU	Norilsk	69.3110961914	87.3321990967	140800	0
NSN	medium_airport	Nelson Airport	NZ	Nelson	-41.2983016968	173.220993042	59200	0
NST	medium_airport	Nakhon Si Thammarat Airport	TH	Nakhon Si Thammarat	8.5396203995	99.9447021484	120836	0
NTE	medium_airport	Nantes Atlantique Airport	FR	Nantes	47.1531982422	-1.610730052	277269	0
NUE	large_airport	Nuremberg Airport	DE	Nuremberg	49.4986991882	11.0669002533	499237	0
NUI	medium_airport	Nuiqsut Airport	US	Nuiqsut	70.2099990845	-151.005996704	3402	0
NUX	medium_airport	Novy Urengoy Airport	RU	Novy Urengoy	66.0693969727	76.5203018188	94212	0
NVA	medium_airport	Benito Salas Airport	CO	Neiva	2.95015	-75.294	352855	0
NVK	medium_airport	Narvik Framnes Airport	NO	Narvik	68.4368972778	17.3866996765	14114	0
NVS	medium_airport	Nevers-Fourchambault Airport	FR	Nevers/Fourchambault	47.0026016235	3.1133298874	4874	3
NVT	medium_airport	Ministro Victor Konder International Airport	BR	Navegantes	-26.8799991608	-48.6514015198	47781	0
NWI	large_airport	Norwich International Airport	GB	Norwich	52.6758003235	1.2827800512	177636	0
NYA	medium_airport	Nyagan Airport	RU	Nyagan	62.1100006104	65.6149978638	52137	0
NYI	medium_airport	Sunyani Airport	GH	Sunyani	7.3618302345	-2.3287599087	70299	0
NYK	medium_airport	Nanyuki Airport	KE	Nanyuki	-0.0623988993	37.0410079956	36142	0
NYM	medium_airport	Nadym Airport	RU	Nadym	65.4809036255	72.6988983154	46339	0
OAG	medium_airport	Orange Airport	AU	Orange	-33.3816986084	149.132995605	39329	0
OAJ	medium_airport	Albert J Ellis Airport	US	Jacksonville	34.8292007446	-77.6120986938	70145	0
OAK	large_airport	Metropolitan Oakland International Airport	US	Oakland	37.7212982178	-122.2210006714	390724	0
OAX	medium_airport	Xoxocotlán International Airport	MX	Oaxaca	16.9999008179	-96.726600647	262566	0
OBS	medium_airport	Aubenas-Ardèche Méridional Airport	FR	Aubenas/Ardèche Méridional	44.5442008972	4.3721899986	13134	3
OCC	medium_airport	Francisco De Orellana Airport	EC	Coca	-0.4628860056	-76.9868011475	48144	0
OCV	medium_airport	Aguas Claras Airport	CO	Ocaña	8.31506	-73.3583	83511	0
ODB	medium_airport	Córdoba Airport	ES	Córdoba	37.841999054	-4.8488798141	328428	0
ODE	medium_airport	Odense Airport	DK	Odense	55.4766998291	10.3309001923	145931	0
ODH	medium_airport	RAF Odiham	GB	Odiham	51.2341003418	-0.9428250194	2973	0
ODS	large_airport	Odessa International Airport	UA	Odessa	46.4267997742	30.6765003204	1001558	0
OEL	medium_airport	Oryol Yuzhny Airport	RU	Orel	52.9347000122	36.0022010803	324200	0
OGG	medium_airport	Kahului Airport	US	Kahului	20.8985996246	-156.4299926758	26337	0
OGX	medium_airport	Ain el Beida Airport	DZ	Ouargla	31.9172000885	5.412779808	129402	0
OGZ	medium_airport	Beslan Airport	RU	Beslan	43.2051010132	44.6066017151	35604	0
OHO	medium_airport	Okhotsk Airport	RU	Okhotsk	59.4100646973	143.0565032959	5570	0
OIT	medium_airport	Oita Airport	JP	Oita	33.4794006348	131.736999512	448907	0
OKA	large_airport	Naha Airport	JP	Naha	26.1958007812	127.646003723	300795	0
OKC	large_airport	Will Rogers World Airport	US	Oklahoma City	35.3931007385	-97.6007003784	579999	0
OKD	medium_airport	Okadama Airport	JP	Sapporo	43.1161003113	141.3800048828	1883027	0
OKN	medium_airport	Okondja Airport	GA	Okondja	-0.6652140021	13.6731004715	7155	0
OKO	large_airport	Yokota Air Base	JP	Fussa	35.748500824	139.3480072021	62296	0
OLB	medium_airport	Olbia / Costa Smeralda Airport	IT	Olbia	40.8987007141	9.5176296234	42930	0
OLF	medium_airport	L M Clayton Airport	US	Wolf Point	48.0945014954	-105.574996948	2621	0
OLM	medium_airport	Olympia Regional Airport	US	Olympia	46.9693985	-122.9029999	46478	0
OMA	medium_airport	Eppley Airfield	US	Omaha	41.3031997681	-95.8940963745	408958	0
OMB	medium_airport	Omboue Hopital Airport	GA	Omboue	-1.5747300386	9.2626895905	1667	0
OMC	medium_airport	Ormoc Airport	PH	Ormoc City	11.0579996109	124.5650024414	191200	0
OME	medium_airport	Nome Airport	US	Nome	64.5121994019	-165.4450073242	3598	0
OMH	medium_airport	Urmia Airport	IR	Urmia	37.6680984497	45.0686988831	577307	0
OMO	medium_airport	Mostar International Airport	BA	Mostar	43.2829017639	17.8458995819	104518	0
OMR	medium_airport	Oradea International Airport	RO	Oradea	47.0252990723	21.9025001526	206614	0
OMS	medium_airport	Omsk Central Airport	RU	Omsk	54.966999054	73.3105010986	1129281	0
ONJ	medium_airport	Odate Noshiro Airport	JP	Odate	40.1918983459	140.371002197	64543	0
ONT	large_airport	Ontario International Airport	US	Ontario	34.0559997559	-117.6009979248	163924	0
OOL	medium_airport	Gold Coast Airport	AU	Gold Coast	-28.1644001007	153.505004883	591473	0
OOM	medium_airport	Cooma Snowy Mountains Airport	AU	Cooma	-36.3005981445	148.973999023	6520	0
